Barcode	Description	UnitRRP	Category	CategoryID	CategoryFullNodeList
9771748271007	Soaplife Special Coronation St	199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771748271014	Soaplife Special Coronation St	199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771749791016	Lord Of The Rings Chess Collec	699	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771749791207	Lord Of The Rings Chess Collec	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771749791214	Lord Of The Rings Chess Collec	699	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771749791221	Lord Of The Rings Chess Collec	699	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771750015026	Robozak	599	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771750810027	Spongebob Collection (The)	199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771751011027	Harry Potter Chess	399	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771751994016	Shrek S Quest National	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771751996003	Tracy Beaker Dvd Nat	199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771752945000	Greys Anatomy	399	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771752945994	Greys Anatomy	499	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771753669011	Tv & Film Memorabilia	325	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771753669012	Tv & Film Memorabilia	325	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771755287022	007 Spy Cards National	150	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771755310003	Build The Titanic Collectors E	499	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771755310010	Build The Titanic Collectors E	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771755316012	Eve Travel Edition	340	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771755316029	Eve Travel Edition	340	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771755769016	Magazine	499	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771755865008	Buffy The Vampire Slayer	199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771757289010	Best Of Hustler	399	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771757289024	Best Of Hustler	499	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771757664005	Little House Prairie Dvd	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771757664999	Little House Prairie Dvd	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771759932003	Madagascar	199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771759932010	Madagascar	399	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771872643008	Filmstar Johnny Depp	295	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9772045018012	House M.D The Official DVD Col	699	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9772059645044	Game Of Thrones	899	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9772059645051	Game Of Thrones	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9772397574006	Dc Legends	350	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9772398239003	Favourite Film Series	399	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9780862962395	East Enders Birthday Special	199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9780954409555	Lord Of The Rings: Return Of T	399	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9780954444167	Sharks Tale	199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9780954676124	Little Book Of The Toon	250	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781840239737	Smallville Year Book 2004	499	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781845760878	Madagascar	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781845762162	King Kong	499	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781858702124	Pirates Caribbean Official Mov	225	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781858751054	Lord Of The Rings Special	999	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781858751290	Lord Of The Rings Chess Fell B	1199	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781858751726	Buffy Angel Sp Spike	999	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781858751887	Treebeard Mega Special	1899	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781874590330	Apprentice (The)	350	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781904419372	Official Comic Adapt Sp Man Mo	250	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196005	Robots Movie Magic	250	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196029	Madagascar Movie Mag	225	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196036	Fantastic 4 Movie Mag	225	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196043	King Kong Movie Mag	225	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196272	Pirates Of Caribbean Movie	275	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196456	Spiderman 3	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196500	Golden Compass Collection - St	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196579	Movie Mag Indiana Jones	1000	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196586	Movie Mag Incredible Hulk	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196593	Kung Fu Panda	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781905196647	Speed Racers Movie	299	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781906361464	I Am The Doctor	499	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9781906361494	I Am The Doctor	499	TV & Film Spin Offs	559	::News/Mags::Magazines::Leisure Interests::TV & Film Spin Offs
9771743745008	Essential Home Cinema	399	Video & Camcorders	560	::News/Mags::Magazines::Leisure Interests::Video & Camcorders
9771751522004	Dvd Value Pack	999	Video & Camcorders	560	::News/Mags::Magazines::Leisure Interests::Video & Camcorders
9771755215001	Practical Digital Video	599	Video & Camcorders	560	::News/Mags::Magazines::Leisure Interests::Video & Camcorders
9781858702513	Ultimate Tv Buying Guide Pack	699	Video & Camcorders	560	::News/Mags::Magazines::Leisure Interests::Video & Camcorders
9781858702520	Ultimate Audio Visual Pack	500	Video & Camcorders	560	::News/Mags::Magazines::Leisure Interests::Video & Camcorders
9770265365169	Magazine	399	Wildlife	561	::News/Mags::Magazines::Leisure Interests::Wildlife
9772041939007	Sport Rifle Book (The)	995	Wildlife	561	::News/Mags::Magazines::Leisure Interests::Wildlife
9781906372712	Bushcraft Survival Skills	495	Wildlife	561	::News/Mags::Magazines::Leisure Interests::Wildlife
9770036997148	Sea Breezes	415	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770043998169	Yachting Monthly	350	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770043998176	Yachting Monthly	360	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770043998183	Yachting Monthly	370	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770043998190	Yachting Monthly	390	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770043998206	Yachting Monthly	410	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770043998237	Yachting Monthly	450	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770043998251	Yachting Monthly	460	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770044000168	Yachts & Yachting	350	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770044000175	Yachts & Yachting	375	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770044000182	Yachts & Yachting	399	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770958639065	Yachting Life	250	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770958639072	Yachting Life	280	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770958639089	Yachting Life	299	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771095109008	Yachts International USA	595	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771367586063	Sailing Today	350	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771367586070	Sailing Today	350	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771367586087	Sailing Today	395	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771367586100	Sailing Today	420	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771367586117	Sailing Today	430	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771751064009	Cy	295	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771756769008	Leisure Interests	500	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9771826182010	Top Yacht Design	900	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9772052545006	Scuttlebutt	300	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9772052545013	Scuttlebutt	399	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9772240260001	Yacht Premiere	1350	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9781852775964	Top Yachts	300	Yatching	562	::News/Mags::Magazines::Leisure Interests::Yatching
9770262904132	True Detective Special	380	Unclassified	1	::Unclassified
9770263085205	Classic Motorcycle	395	Unclassified	1	::Unclassified
9770263716178	Tatler (The)	399	Unclassified	1	::Unclassified
9770263887472	Mail On Sunday	140	Unclassified	1	::Unclassified
9770265128979	Knave	500	Unclassified	1	::Unclassified
9770266422212	Air Gunner	350	Unclassified	1	::Unclassified
9770267113225	Family Tree	499	Unclassified	1	::Unclassified
9770268494194	Performance Bikes	375	Unclassified	1	::Unclassified
9770269123086	Evergreen - Spring 2006	375	Unclassified	1	::Unclassified
9770269259204	Elle	380	Unclassified	1	::Unclassified
9770269946227	Autosport	330	Unclassified	1	::Unclassified
9770269946975	Autosport	299	Unclassified	1	::Unclassified
9770269989286	Chat	84	Unclassified	1	::Unclassified
9770274752950	Discover	475	Unclassified	1	::Unclassified
9770294805353	Internat Herald Tribune Fri	150	Unclassified	1	::Unclassified
9770294805513	Intl Herald Trib Mon	180	Unclassified	1	::Unclassified
9770301183566	Daily Telegraph Sat	180	Unclassified	1	::Unclassified
9770306882099	Flora International	335	Unclassified	1	::Unclassified
9770307017513	Daily Express Mon	40	Unclassified	1	::Unclassified
9770307018718	Northampton Chronicle Mon	45	Unclassified	1	::Unclassified
9770307042348	Coventry Telegraph Thu	45	Unclassified	1	::Unclassified
9770307042546	Coventry Telegraph	50	Unclassified	1	::Unclassified
9770307095641	Eastern Daily Press Thu	55	Unclassified	1	::Unclassified
9770307095856	Eastern Daily Press Fri	65	Unclassified	1	::Unclassified
9770307099229	Sentinel (The) Tue	33	Unclassified	1	::Unclassified
9770307099458	Sentinel (The) Fri	37	Unclassified	1	::Unclassified
9770307123269	Daily Telegraph Sat	140	Unclassified	1	::Unclassified
9770307123467	Daily Telegraph Sat	160	Unclassified	1	::Unclassified
9770307175022	Morning Star Tue	60	Unclassified	1	::Unclassified
9770307175169	Morning Star Sat	100	Unclassified	1	::Unclassified
9770307176210	Financial Times Mon	180	Unclassified	1	::Unclassified
9770307176357	Financial Times Fri	200	Unclassified	1	::Unclassified
9770307176531	Financial Times	250	Unclassified	1	::Unclassified
9770307176920	Financial Times Tue	100	Unclassified	1	::Unclassified
9770307268021	Sun Tue	80	Unclassified	1	::Unclassified
9770307268618	Sun Mon	30	Unclassified	1	::Unclassified
9770307269271	Sunday Telegraph	200	Unclassified	1	::Unclassified
9770307575099	Sunday Post	110	Unclassified	1	::Unclassified
9770307585111	Scotsman Mon	80	Unclassified	1	::Unclassified
9770307585258	Scotsman Fri	85	Unclassified	1	::Unclassified
9770307586040	Courier & Advertiser Thurs	60	Unclassified	1	::Unclassified
9770307586668	Courier & Advertiser (Dundee)	44	Unclassified	1	::Unclassified
9770307588761	Paisley Express Sat	42	Unclassified	1	::Unclassified
9770307588952	Paisley Daily Express Friday	40	Unclassified	1	::Unclassified
9770307757654	Daily Mail Fri	50	Unclassified	1	::Unclassified
9770307968884	The Sun	40	Unclassified	1	::Unclassified
9770335179269	Liberation Sat	160	Unclassified	1	::Unclassified
9770390107122	La Republica	150	Unclassified	1	::Unclassified
9770391786357	Il Sole Fri	170	Unclassified	1	::Unclassified
9770395203645	Le Monde Thu	150	Unclassified	1	::Unclassified
9770404100453	De Talegraaf	260	Unclassified	1	::Unclassified
9770591233187	Custom Car	420	Unclassified	1	::Unclassified
9770655801321	Sud Deutsche Zeitung Tue	250	Unclassified	1	::Unclassified
9770691707120	Citizen Tue	40	Unclassified	1	::Unclassified
9770735435118	Dirt Rider	375	Unclassified	1	::Unclassified
9770791632025	Irish Roots	335	Unclassified	1	::Unclassified
9770814882000	Harpers Bazaar Australia	525	Unclassified	1	::Unclassified
9770867194907	Sukces Dvd Polish Mag	419	Unclassified	1	::Unclassified
9770886444601	Cooking Light	320	Unclassified	1	::Unclassified
9770895846991	Mountain Bike Action Usa	499	Unclassified	1	::Unclassified
9770941411050	Cosmopolitan (German)	390	Unclassified	1	::Unclassified
9770949509452	Bild Fri	100	Unclassified	1	::Unclassified
9770950610116	Gay Times	375	Unclassified	1	::Unclassified
9770950808193	Puzzle Corner Special	260	Unclassified	1	::Unclassified
9770951028224	Country Living	380	Unclassified	1	::Unclassified
9770951132587	Froots	600	Unclassified	1	::Unclassified
9770951132679	Froots	460	Unclassified	1	::Unclassified
9770951301211	Country Homes & Int	390	Unclassified	1	::Unclassified
9770951862194	Prima	270	Unclassified	1	::Unclassified
9770951996011	Football Echo	50	Unclassified	1	::Unclassified
9770952670040	Escort	399	Unclassified	1	::Unclassified
9770952670965	Escort	299	Unclassified	1	::Unclassified
9770953098195	Bella	80	Unclassified	1	::Unclassified
9770953633174	Essentials	240	Unclassified	1	::Unclassified
9770953633952	Essentials	250	Unclassified	1	::Unclassified
9770954851225	Amateur Gardening	170	Unclassified	1	::Unclassified
9770954851317	Amateur Gardening	245	Unclassified	1	::Unclassified
9770954875184	Gq	380	Unclassified	1	::Unclassified
9770954886197	Auto Express	225	Unclassified	1	::Unclassified
9770954895199	Best	85	Unclassified	1	::Unclassified
9770954895656	Best	110	Unclassified	1	::Unclassified
9770954939183	Thomas & Friends	175	Unclassified	1	::Unclassified
9770954939275	Thomas Friends	260	Unclassified	1	::Unclassified
9770954958122	Horoscope	295	Unclassified	1	::Unclassified
9770955011208	Mizz	230	Unclassified	1	::Unclassified
9770955017217	Marie Claire Uk	310	Unclassified	1	::Unclassified
9770955017293	Marie Claire Uk	390	Unclassified	1	::Unclassified
9770955034160	More	130	Unclassified	1	::Unclassified
9770955034979	More Price Test	150	Unclassified	1	::Unclassified
9770955119133	Metal Hammer	475	Unclassified	1	::Unclassified
9770955138103	Muscle Fitness Mens	380	Unclassified	1	::Unclassified
9770955182052	Just Girls	325	Unclassified	1	::Unclassified
9770262904149	True Detective	390	Unclassified	1	::Unclassified
9770263318235	Classic Sportscar	420	Unclassified	1	::Unclassified
9770263716185	Tatler (The)	410	Unclassified	1	::Unclassified
9770263887519	Mail On Sunday	150	Unclassified	1	::Unclassified
9770265618005	Performance Car	400	Unclassified	1	::Unclassified
9770266422229	Air Gunner	360	Unclassified	1	::Unclassified
9770267944157	Jumbo Cross	199	Unclassified	1	::Unclassified
9770268494200	Performance Bikes	375	Unclassified	1	::Unclassified
9770269123093	Evergreen	395	Unclassified	1	::Unclassified
9770269259211	Elle	390	Unclassified	1	::Unclassified
9770269946234	Autosport	340	Unclassified	1	::Unclassified
9770269946982	Autosport	370	Unclassified	1	::Unclassified
9770269989293	Chat	85	Unclassified	1	::Unclassified
9770277573088	Street Rodder	375	Unclassified	1	::Unclassified
9770294805360	Internat Herald Tribune Sat	150	Unclassified	1	::Unclassified
9770294805520	Intl Herald Trib Tue	180	Unclassified	1	::Unclassified
9770301183658	Daily Telegraph Fri	100	Unclassified	1	::Unclassified
9770306882112	Flora International	370	Unclassified	1	::Unclassified
9770307017520	Daily Express Tue	40	Unclassified	1	::Unclassified
9770307018725	Northampton Chronicle Tue	45	Unclassified	1	::Unclassified
9770307042355	Coventry Telegraph Fri	45	Unclassified	1	::Unclassified
9770307042553	Coventry Telegraph Friday	50	Unclassified	1	::Unclassified
9770307095719	Eastern Daily Press Mon	60	Unclassified	1	::Unclassified
9770307095917	Eastern Daily Press Monday	70	Unclassified	1	::Unclassified
9770307099243	Sentinel (The) Thu	33	Unclassified	1	::Unclassified
9770307123061	Daily Telegraph Sat	120	Unclassified	1	::Unclassified
9770307123313	Daily Telegraph Mon	90	Unclassified	1	::Unclassified
9770307123535	Daily Telegraph	120	Unclassified	1	::Unclassified
9770307175046	Morning Star Thu	60	Unclassified	1	::Unclassified
9770307176043	Financial Times Thu	130	Unclassified	1	::Unclassified
9770307176227	Financial Times Tue	180	Unclassified	1	::Unclassified
9770307176362	Financial Times Sat	250	Unclassified	1	::Unclassified
9770307176562	Financial Times Sat	250	Unclassified	1	::Unclassified
9770307176944	Financial Times Thu	100	Unclassified	1	::Unclassified
9770307268045	Sun Thu	80	Unclassified	1	::Unclassified
9770307268649	Sun Thu	30	Unclassified	1	::Unclassified
9770307269677	Sunday Telegraph (Scotland)	120	Unclassified	1	::Unclassified
9770307575105	Sunday Post	120	Unclassified	1	::Unclassified
9770307585123	Scotsman Tue	80	Unclassified	1	::Unclassified
9770307585265	Scotsman Sat	110	Unclassified	1	::Unclassified
9770307586057	Courier & Advertiser Thur	60	Unclassified	1	::Unclassified
9770307586811	Courier & Advertiser (Fife) Mo	46	Unclassified	1	::Unclassified
9770307588839	Paisley Daily Express	45	Unclassified	1	::Unclassified
9770307757037	Daily Mail	65	Unclassified	1	::Unclassified
9770307757716	Daily Mail Mon	50	Unclassified	1	::Unclassified
9770309828056	Coarse Fisherman	295	Unclassified	1	::Unclassified
9770335179832	Liberation	190	Unclassified	1	::Unclassified
9770390107146	La Repubblica	180	Unclassified	1	::Unclassified
9770391786364	Il Sole Sat	170	Unclassified	1	::Unclassified
9770395203652	Le Monde Fri	150	Unclassified	1	::Unclassified
9770500719009	Uroda	269	Unclassified	1	::Unclassified
9770591233194	Custom Car	360	Unclassified	1	::Unclassified
9770655801345	Sud Deutsche Zeitung Thu	250	Unclassified	1	::Unclassified
9770691707144	Citizen Thu	40	Unclassified	1	::Unclassified
9770738558067	Fortune	320	Unclassified	1	::Unclassified
9770791632902	Irish Roots	335	Unclassified	1	::Unclassified
9770847909002	Adbusters	400	Unclassified	1	::Unclassified
9770867223003	Nie	209	Unclassified	1	::Unclassified
9770888080067	Elle Usa	370	Unclassified	1	::Unclassified
9770896628008	Fine Gardening	350	Unclassified	1	::Unclassified
9770941497047	Frau Im Spiegel	200	Unclassified	1	::Unclassified
9770949509636	Bild	120	Unclassified	1	::Unclassified
9770950610123	GT Gay Times	385	Unclassified	1	::Unclassified
9770950808209	Puzzle Corner Special	270	Unclassified	1	::Unclassified
9770951028231	Country Living	390	Unclassified	1	::Unclassified
9770951132594	Froots	490	Unclassified	1	::Unclassified
9770951132686	Froots	600	Unclassified	1	::Unclassified
9770951681092	Sound On Sound	499	Unclassified	1	::Unclassified
9770951862200	Prima	280	Unclassified	1	::Unclassified
9770951996028	Football Echo	55	Unclassified	1	::Unclassified
9770952670057	Escort	420	Unclassified	1	::Unclassified
9770952670989	Escort	375	Unclassified	1	::Unclassified
9770953098201	Bella	80	Unclassified	1	::Unclassified
9770953633181	Essentials	250	Unclassified	1	::Unclassified
9770953633990	Essentials	199	Unclassified	1	::Unclassified
9770954851232	Amateur Gardening	180	Unclassified	1	::Unclassified
9770954851324	Amateur Gardening	200	Unclassified	1	::Unclassified
9770954875191	Gq	390	Unclassified	1	::Unclassified
9770954886203	Auto Express	220	Unclassified	1	::Unclassified
9770954895205	Best	87	Unclassified	1	::Unclassified
9770954895663	Best	170	Unclassified	1	::Unclassified
9770954939190	Thomas & Friends	185	Unclassified	1	::Unclassified
9770954939282	Thomas Friends	275	Unclassified	1	::Unclassified
9770954984213	Practical Parenting	270	Unclassified	1	::Unclassified
9770955011215	Mizz	250	Unclassified	1	::Unclassified
9770955017224	Marie Claire Uk	320	Unclassified	1	::Unclassified
9770955017316	Marie Claire Uk	399	Unclassified	1	::Unclassified
9770955034184	More	140	Unclassified	1	::Unclassified
9770955034986	More	80	Unclassified	1	::Unclassified
9770955119997	Metal Hammer	499	Unclassified	1	::Unclassified
9770955138110	Muscle & Fitness	395	Unclassified	1	::Unclassified
9770955182076	Just Girls	380	Unclassified	1	::Unclassified
9770955184117	Razzle	275	Unclassified	1	::Unclassified
9770263085182	Classic Motorcyle	375	Unclassified	1	::Unclassified
9770263716154	Tatler (The)	380	Unclassified	1	::Unclassified
9770263816182	Voice (The)	90	Unclassified	1	::Unclassified
9770265128108	Knave	350	Unclassified	1	::Unclassified
9770265747095	Smallholder	375	Unclassified	1	::Unclassified
9770267113171	Family Tree Magazine	375	Unclassified	1	::Unclassified
9770268044252	Caravan Magazine	380	Unclassified	1	::Unclassified
9770268719204	Scootering	385	Unclassified	1	::Unclassified
9770269259181	Elle	360	Unclassified	1	::Unclassified
9770269946203	Autosport	310	Unclassified	1	::Unclassified
9770269946944	Autosport	350	Unclassified	1	::Unclassified
9770269989262	Chat	99	Unclassified	1	::Unclassified
9770274630012	Extreme Soduku	225	Unclassified	1	::Unclassified
9770294805322	Internat Herald Tribune Tue	150	Unclassified	1	::Unclassified
9770294805452	Intl Herald Trib Fri	170	Unclassified	1	::Unclassified
9770301183368	Daily Telegraph Sat	150	Unclassified	1	::Unclassified
9770306656164	Sea Angler	335	Unclassified	1	::Unclassified
9770307017254	Daily Express Fri	45	Unclassified	1	::Unclassified
9770307018527	Northampton Chronicle Tue	43	Unclassified	1	::Unclassified
9770307042317	Coventry Telegraph Mon	45	Unclassified	1	::Unclassified
9770307042515	Coventry Telegraph	50	Unclassified	1	::Unclassified
9770307095160	Eastern Daily Press Sat	130	Unclassified	1	::Unclassified
9770307095825	Eastern Daily Press Tue	65	Unclassified	1	::Unclassified
9770307099113	Sentinel (The) Mon	32	Unclassified	1	::Unclassified
9770307099359	Sentinel (The) Fri	35	Unclassified	1	::Unclassified
9770307123221	Daily Telegraph Tue	80	Unclassified	1	::Unclassified
9770307123450	Daily Telegraph Fri	80	Unclassified	1	::Unclassified
9770307137266	Daily Mail Sat	90	Unclassified	1	::Unclassified
9770307175145	Morning Star Thu	80	Unclassified	1	::Unclassified
9770307176159	Financial Times Fri	150	Unclassified	1	::Unclassified
9770307176326	Financial Times Tue	200	Unclassified	1	::Unclassified
9770307176456	Financial Times Fri	220	Unclassified	1	::Unclassified
9770307176869	Financial Times	350	Unclassified	1	::Unclassified
9770307267841	Sun (Scotland) Sat	30	Unclassified	1	::Unclassified
9770307268359	Sun Fri	20	Unclassified	1	::Unclassified
9770307268878	Sun	40	Unclassified	1	::Unclassified
9770307575075	Sunday Post	95	Unclassified	1	::Unclassified
9770307585043	Scotsman	75	Unclassified	1	::Unclassified
9770307585210	Scotsman Mon	85	Unclassified	1	::Unclassified
9770307586019	The Courier Mon	60	Unclassified	1	::Unclassified
9770307586644	Courier & Advertiser (Dundee)	44	Unclassified	1	::Unclassified
9770307588716	Paisley Express Mon	42	Unclassified	1	::Unclassified
9770307588938	Paisley Daily Express	40	Unclassified	1	::Unclassified
9770307757647	Daily Mail Thu	50	Unclassified	1	::Unclassified
9770307757839	Daily Mail	55	Unclassified	1	::Unclassified
9770335179221	Liberation Tue	160	Unclassified	1	::Unclassified
9770350500079	Vecernji List	100	Unclassified	1	::Unclassified
9770391786265	Il Sole Sat	160	Unclassified	1	::Unclassified
9770395203621	Le Monde Tue	150	Unclassified	1	::Unclassified
9770404100415	De Telegraaf Mon	260	Unclassified	1	::Unclassified
9770591223157	Country Music People	400	Unclassified	1	::Unclassified
9770591233248	Custom Car	420	Unclassified	1	::Unclassified
9770691707069	Gloucester Citizen Sat	45	Unclassified	1	::Unclassified
9770733889197	Vanity Fair	430	Unclassified	1	::Unclassified
9770757223137	La Pensee Russe	300	Unclassified	1	::Unclassified
9770791757100	Image	350	Unclassified	1	::Unclassified
9770867132909	Fantastyka	480	Unclassified	1	::Unclassified
9770883079035	Just Cross Stitch	395	Unclassified	1	::Unclassified
9770890923048	Designer Knitting	470	Unclassified	1	::Unclassified
9770941410053	Feizeit Revue	180	Unclassified	1	::Unclassified
9770949509414	Bild Mon	100	Unclassified	1	::Unclassified
9770950524062	Heritage	375	Unclassified	1	::Unclassified
9770950808179	Puzzle Corner Spl	240	Unclassified	1	::Unclassified
9770951028200	Country Living	360	Unclassified	1	::Unclassified
9770951132556	Froots	500	Unclassified	1	::Unclassified
9770951132655	Froots	600	Unclassified	1	::Unclassified
9770951301198	Country Homes And Interiors	370	Unclassified	1	::Unclassified
9770951862170	Prima	240	Unclassified	1	::Unclassified
9770951862989	Prima	315	Unclassified	1	::Unclassified
9770952670026	Escort	350	Unclassified	1	::Unclassified
9770952670941	Escort	425	Unclassified	1	::Unclassified
9770953098102	Bella	40	Unclassified	1	::Unclassified
9770953098751	Bella	160	Unclassified	1	::Unclassified
9770953633235	Essentials	290	Unclassified	1	::Unclassified
9770954776122	Nursing Times	190	Unclassified	1	::Unclassified
9770954851294	Amateur Gardening	199	Unclassified	1	::Unclassified
9770954869169	Mountain Biking	450	Unclassified	1	::Unclassified
9770954886173	Auto Express	195	Unclassified	1	::Unclassified
